Father_Occupation,Mother_Occupation,Application_Mode,Father_Qualification,Mother_Qualification,GDP,Scholarship_Holder,Inflation_Rate,Debtor,Application_Order,Target
7,9,1,38,19,1.79,1,0.5,0,1,1
6,6,44,38,38,-4.06,0,2.8,0,1,1
9,9,17,37,19,3.51,1,1.4,0,1,1
7,3,1,38,38,2.02,1,0.6,0,1,1
3,9,1,19,19,0.32,0,2.6,0,4,1
8,9,17,38,37,2.02,1,0.6,0,1,1
7,7,1,38,19,-4.06,1,2.8,0,1,1
3,4,1,1,3,2.02,0,0.6,0,2,1
9,4,17,38,38,1.79,0,0.5,0,1,1
5,9,1,1,1,3.51,1,1.4,0,4,1
9,9,17,38,38,-0.92,1,0.3,1,1,1
9,4,42,19,19,-3.12,0,-0.8,0,1,1
9,9,1,1,1,-0.92,1,0.3,0,1,1
9,9,1,38,37,2.02,1,0.6,0,1,1
9,4,53,37,19,3.51,0,1.4,0,1,1
7,9,1,37,37,-3.12,1,-0.8,0,1,1
4,4,1,19,1,0.32,0,2.6,0,5,1
5,5,17,19,38,-3.12,1,-0.8,0,1,1
9,9,1,38,38,-1.7,1,3.7,0,1,1
5,9,1,38,19,-1.7,0,3.7,0,1,1
7,9,17,19,19,-4.06,1,2.8,0,5,1
3,3,17,3,3,0.79,0,-0.3,0,2,1
3,9,1,19,1,-3.12,1,-0.8,0,3,1
5,3,1,38,19,2.02,0,0.6,0,5,1
5,9,17,37,38,1.74,0,1.4,0,4,1
8,7,17,19,1,1.79,1,0.5,0,3,1
9,9,1,37,38,2.02,1,0.6,0,1,1
9,4,17,38,19,-4.06,1,2.8,0,1,1
4,9,1,1,1,-3.12,1,-0.8,0,1,1
3,4,1,1,19,0.32,0,2.6,0,1,1
153,153,51,19,19,2.02,1,0.6,0,1,1
4,4,1,1,1,-1.7,0,3.7,0,3,1
7,9,1,38,38,-1.7,1,3.7,0,1,1
7,4,1,1,1,-3.12,0,-0.8,0,2,1
7,4,1,38,1,0.79,1,-0.3,0,1,1
7,3,39,37,37,0.79,0,-0.3,0,2,1
7,9,17,19,37,2.02,0,0.6,0,4,1
9,9,1,19,1,1.74,0,1.4,0,2,1
5,9,1,1,19,1.79,1,0.5,0,5,1
8,5,1,19,1,0.79,1,-0.3,0,1,1
6,9,1,37,19,1.74,1,1.4,0,1,1
2,2,1,3,3,-0.92,1,0.3,0,2,1
4,4,42,1,1,-1.7,0,3.7,0,1,1
9,9,1,38,37,-1.7,1,3.7,0,6,1
5,6,1,1,19,-1.7,0,3.7,0,1,1
9,9,7,37,37,-0.92,0,0.3,0,1,1
7,9,44,38,37,-4.06,1,2.8,0,1,1
1,1,17,3,4,-0.92,0,0.3,0,1,1
7,9,1,37,38,0.32,1,2.6,0,2,1
4,4,17,1,3,3.51,0,1.4,0,3,1
4,3,17,19,19,-1.7,0,3.7,0,1,1
9,7,1,19,38,1.74,1,1.4,0,6,1
10,0,39,19,38,0.32,0,2.6,1,1,1
174,191,17,38,38,-4.06,0,2.8,0,1,1
9,4,16,37,1,-4.06,1,2.8,1,1,1
7,9,1,37,38,1.79,1,0.5,0,1,1
7,9,1,37,37,-3.12,1,-0.8,0,1,1
9,9,17,37,37,-1.7,0,3.7,0,1,1
9,9,1,1,19,-1.7,0,3.7,0,2,1
3,3,1,1,1,2.02,0,0.6,0,1,1
8,5,17,38,37,-3.12,1,-0.8,0,2,1
7,9,1,19,38,-0.92,0,0.3,0,1,1
7,5,1,38,38,-1.7,1,3.7,0,2,1
9,9,15,12,37,0.79,0,-0.3,0,1,1
6,9,44,3,1,0.79,1,-0.3,0,1,1
9,5,1,1,1,0.79,1,-0.3,0,1,1
9,4,1,1,1,-3.12,0,-0.8,0,1,1
9,9,44,1,1,1.79,1,0.5,0,1,1
1,2,43,3,3,0.79,0,-0.3,0,1,1
8,9,1,1,1,2.02,1,0.6,0,1,1
7,6,44,38,19,1.79,0,0.5,0,1,1
3,2,1,1,3,3.51,0,1.4,0,3,1
7,4,1,38,1,3.51,0,1.4,0,1,1
9,3,1,19,1,-0.92,0,0.3,0,1,1
9,4,17,37,19,0.32,1,2.6,0,3,1
6,9,17,38,19,0.79,1,-0.3,0,4,1
9,3,1,19,2,0.32,0,2.6,0,1,1
1,4,44,38,38,-0.92,0,0.3,0,1,1
4,2,1,1,2,0.32,0,2.6,0,1,1
5,5,17,37,1,0.32,0,2.6,0,5,1
6,6,43,37,37,-0.92,0,0.3,0,1,1
3,7,1,19,19,3.51,1,1.4,0,6,1
9,9,17,19,1,1.79,0,0.5,0,5,1
144,144,17,19,1,3.51,0,1.4,0,2,1
5,4,17,38,1,3.51,0,1.4,0,1,1
9,9,1,38,1,3.51,1,1.4,0,1,1
3,3,1,3,4,2.02,0,0.6,0,1,1
3,3,17,1,1,1.79,0,0.5,0,3,1
7,4,1,37,3,-1.7,1,3.7,0,1,1
8,9,44,1,19,0.79,0,-0.3,0,1,1
144,193,1,19,19,1.74,0,1.4,1,1,1
7,4,39,19,3,3.51,0,1.4,0,1,1
2,9,43,2,1,1.74,0,1.4,0,1,1
8,9,18,37,38,0.79,1,-0.3,0,1,1
5,4,16,38,19,1.74,0,1.4,0,2,1
3,9,16,37,37,1.74,1,1.4,0,4,1
3,3,17,1,2,-0.92,0,0.3,0,3,1
7,9,1,19,19,1.79,0,0.5,0,4,1
9,9,17,1,19,-1.7,0,3.7,0,2,1
4,2,1,1,3,-4.06,0,2.8,0,3,1
4,4,17,1,1,3.51,0,1.4,0,1,1
7,7,17,1,1,3.51,0,1.4,0,5,1
9,9,17,37,19,1.79,1,0.5,0,1,1
3,3,1,19,1,2.02,1,0.6,0,1,1
9,9,1,37,19,1.74,1,1.4,0,2,1
4,2,1,19,3,3.51,0,1.4,0,2,1
8,9,1,19,19,3.51,1,1.4,0,1,1
3,9,1,1,19,0.79,1,-0.3,0,3,1
6,4,39,37,37,1.74,0,1.4,0,1,1
6,4,1,38,3,0.32,0,2.6,0,2,1
4,9,42,1,37,0.32,0,2.6,0,1,1
3,2,1,19,3,3.51,0,1.4,0,1,1
5,5,1,38,38,-4.06,0,2.8,0,4,1
4,4,1,19,1,2.02,1,0.6,0,1,1
4,4,1,38,19,2.02,1,0.6,0,3,1
1,1,17,1,19,1.74,1,1.4,0,2,1
9,4,17,37,1,1.74,1,1.4,0,1,1
8,8,1,37,38,0.79,1,-0.3,0,3,1
3,2,17,1,41,2.02,0,0.6,0,3,1
5,5,1,38,19,-1.7,0,3.7,0,4,1
9,3,43,38,1,-4.06,1,2.8,0,1,1
9,9,17,37,38,-4.06,1,2.8,0,1,1
10,4,1,19,1,2.02,0,0.6,0,1,1
5,3,44,1,1,0.79,1,-0.3,0,1,1
10,4,1,19,1,-1.7,1,3.7,0,2,1
2,9,1,3,37,0.79,0,-0.3,0,5,1
8,5,1,37,19,1.74,1,1.4,0,1,1
122,123,1,3,3,3.51,0,1.4,0,1,1
10,9,1,38,38,1.74,0,1.4,0,1,1
8,9,17,37,38,0.79,1,-0.3,0,1,1
9,9,1,19,19,3.51,1,1.4,1,1,1
2,2,42,3,3,-1.7,0,3.7,0,1,1
4,4,1,3,1,3.51,1,1.4,0,1,1
9,9,17,37,37,-4.06,0,2.8,0,1,1
7,4,44,37,19,0.79,0,-0.3,0,1,1
141,144,39,19,19,2.02,1,0.6,1,1,1
5,3,1,1,1,1.74,1,1.4,0,1,1
3,9,17,19,38,0.32,0,2.6,0,1,1
7,9,43,19,37,-3.12,0,-0.8,1,5,1
114,141,17,19,1,0.79,0,-0.3,0,1,1
3,3,5,19,19,-1.7,1,3.7,0,2,1
5,5,18,2,19,1.79,1,0.5,1,1,1
10,9,39,38,19,1.79,0,0.5,0,1,1
4,9,17,1,19,-3.12,0,-0.8,0,6,1
9,9,43,37,37,-3.12,0,-0.8,0,1,1
10,5,1,38,38,-4.06,0,2.8,0,1,1
1,4,18,38,37,0.79,0,-0.3,0,2,1
5,5,1,1,38,-1.7,1,3.7,0,1,1
10,5,17,37,37,1.79,0,0.5,0,3,1
151,151,17,38,38,0.32,0,2.6,0,4,1
9,9,1,37,37,0.32,0,2.6,0,3,1
7,9,17,1,38,1.74,0,1.4,0,6,1
10,9,51,38,19,2.02,0,0.6,0,1,1
8,4,1,38,38,-4.06,0,2.8,1,1,1
7,7,43,38,1,-0.92,0,0.3,0,1,1
1,1,1,3,4,-1.7,0,3.7,0,3,1
9,9,1,37,38,0.32,0,2.6,0,2,1
3,9,17,1,3,3.51,0,1.4,0,4,1
9,7,17,38,19,1.79,1,0.5,0,1,1
3,4,1,1,3,-0.92,0,0.3,0,1,1
4,4,1,1,1,-3.12,1,-0.8,0,1,1
2,3,43,3,39,1.74,0,1.4,0,1,1
5,1,1,19,3,-3.12,0,-0.8,0,4,1
7,7,17,38,38,1.74,0,1.4,0,2,1
10,2,1,1,3,-4.06,0,2.8,0,1,1
4,9,1,1,1,-1.7,0,3.7,0,2,1
9,9,43,37,37,0.32,0,2.6,0,4,1
9,9,39,37,37,-3.12,0,-0.8,0,1,1
3,4,1,3,1,-4.06,0,2.8,0,2,1
9,9,2,37,37,-3.12,0,-0.8,0,1,1
7,5,1,38,19,2.02,1,0.6,0,1,1
9,4,1,19,1,-4.06,1,2.8,0,1,1
7,3,17,38,19,2.02,1,0.6,0,1,1
6,6,1,38,37,2.02,1,0.6,0,1,1
7,9,18,37,38,-4.06,1,2.8,0,3,1
3,4,44,1,1,1.79,0,0.5,0,1,1
7,9,1,38,1,2.02,1,0.6,0,4,1
7,4,1,19,1,2.02,1,0.6,0,1,1
6,2,44,1,3,-0.92,0,0.3,0,1,1
3,7,1,2,19,-4.06,0,2.8,0,1,1
1,1,18,3,3,1.74,0,1.4,0,1,1
7,4,1,38,1,-3.12,1,-0.8,0,3,1
5,5,17,19,1,1.79,0,0.5,0,2,1
7,4,1,19,19,-4.06,0,2.8,0,2,1
7,2,1,38,4,3.51,0,1.4,0,3,1
4,4,1,19,1,3.51,0,1.4,0,1,1
9,9,1,38,19,2.02,0,0.6,0,1,1
6,6,18,37,37,-1.7,1,3.7,0,1,1
9,9,43,37,38,-1.7,1,3.7,0,1,1
0,0,43,34,34,0.32,0,2.6,0,1,1
7,5,1,37,34,-3.12,0,-0.8,0,3,1
0,0,39,34,34,0.32,0,2.6,0,1,1
6,9,43,37,37,1.74,0,1.4,0,1,1
4,9,7,19,19,3.51,0,1.4,0,1,1
90,90,43,14,14,0.32,0,2.6,0,1,1
9,5,17,37,38,-4.06,1,2.8,0,1,1
5,5,17,37,37,-3.12,0,-0.8,0,6,1
6,9,44,37,37,1.79,1,0.5,0,1,1
4,4,1,1,1,1.74,0,1.4,0,3,1
4,4,1,19,1,-3.12,1,-0.8,0,1,1
5,4,1,11,6,0.32,0,2.6,0,1,1
7,9,1,38,19,2.02,0,0.6,0,3,1
9,2,1,12,3,3.51,0,1.4,0,4,1
9,9,39,37,37,-1.7,0,3.7,0,1,1
10,9,39,19,38,-0.92,1,0.3,1,1,1
9,9,1,38,19,-1.7,1,3.7,0,1,1
7,9,1,19,38,0.32,0,2.6,0,2,1
9,4,17,19,19,1.74,0,1.4,0,1,1
10,3,44,19,1,1.79,0,0.5,0,1,1
5,4,17,37,1,2.02,0,0.6,0,1,1
9,9,1,38,38,0.79,1,-0.3,0,1,1
10,4,43,19,1,0.32,0,2.6,0,2,1
3,4,18,1,1,-3.12,1,-0.8,0,2,1
9,5,43,37,38,0.32,1,2.6,0,4,1
9,9,39,37,37,-4.06,0,2.8,0,1,1
3,7,17,12,19,0.79,0,-0.3,0,5,1
7,5,1,19,1,2.02,1,0.6,0,2,1
9,9,1,37,37,1.79,1,0.5,0,1,1
5,9,7,37,1,1.74,0,1.4,0,1,1
7,9,18,38,38,2.02,1,0.6,1,1,1
3,5,17,38,38,0.32,0,2.6,0,1,1
8,3,1,38,1,-4.06,1,2.8,0,2,1
7,5,1,1,1,-1.7,1,3.7,0,3,1
7,9,1,37,38,0.32,1,2.6,0,1,1
6,9,17,1,38,-4.06,1,2.8,0,1,1
7,4,39,37,37,-3.12,0,-0.8,0,1,1
9,9,1,38,37,0.32,1,2.6,0,3,1
8,9,39,37,37,1.74,1,1.4,0,1,1
9,9,1,37,37,-1.7,1,3.7,0,2,1
7,9,39,38,38,2.02,1,0.6,1,1,1
10,9,44,19,37,0.79,0,-0.3,0,1,1
6,9,1,19,1,0.79,0,-0.3,0,4,1
5,0,1,30,26,0.32,0,2.6,1,2,1
6,9,1,37,37,0.32,0,2.6,0,1,1
6,6,17,37,38,1.74,1,1.4,0,1,1
7,9,1,12,19,0.32,0,2.6,0,1,1
3,4,17,1,1,1.74,0,1.4,0,1,1
5,9,1,1,38,-3.12,1,-0.8,0,5,1
7,5,17,19,38,-4.06,1,2.8,0,4,1
5,5,1,19,19,1.79,1,0.5,0,1,1
5,5,39,37,37,0.79,1,-0.3,0,1,1
3,4,17,1,19,-3.12,0,-0.8,0,5,1
5,5,1,37,19,-3.12,1,-0.8,0,6,1
9,5,1,1,1,-1.7,1,3.7,0,1,1
9,4,1,1,3,0.79,0,-0.3,0,1,1
3,7,7,19,19,2.02,0,0.6,0,1,1
5,5,1,1,19,2.02,0,0.6,0,2,1
10,5,1,1,3,1.79,0,0.5,0,5,1
2,2,17,3,3,-1.7,0,3.7,0,3,1
8,9,17,37,37,0.79,1,-0.3,0,1,1
6,2,17,1,3,-4.06,1,2.8,0,2,1
4,9,39,19,37,1.79,1,0.5,0,1,1
10,9,43,19,1,-0.92,1,0.3,0,1,1
4,9,1,19,1,-1.7,1,3.7,0,6,1
90,90,1,11,37,0.32,0,2.6,0,1,1
10,9,1,19,38,-3.12,0,-0.8,0,3,1
9,7,17,38,37,-3.12,0,-0.8,0,1,1
10,3,17,19,19,0.79,0,-0.3,0,4,1
4,4,1,37,38,2.02,1,0.6,0,1,1
4,9,42,1,37,-4.06,0,2.8,0,1,1
3,4,17,37,37,0.32,0,2.6,0,3,1
5,5,1,38,19,3.51,0,1.4,1,1,1
5,5,1,19,19,-3.12,1,-0.8,0,3,1
4,2,44,19,3,1.79,0,0.5,0,1,1
9,9,44,37,37,-1.7,0,3.7,0,1,1
3,3,1,37,37,-1.7,0,3.7,0,1,1
3,5,1,38,19,-0.92,0,0.3,0,1,1
9,9,39,37,37,0.32,0,2.6,0,1,1
7,9,43,19,1,-4.06,1,2.8,1,3,1
7,7,43,38,19,1.74,0,1.4,0,1,1
5,5,17,37,37,-0.92,0,0.3,0,4,1
7,9,1,19,19,1.79,0,0.5,0,4,1
4,9,17,1,37,0.32,1,2.6,0,2,1
7,3,1,19,19,0.79,1,-0.3,0,1,1
7,4,17,38,1,0.79,1,-0.3,0,6,1
2,2,1,4,40,3.51,0,1.4,0,2,1
3,4,17,19,1,-4.06,0,2.8,0,1,1
7,9,17,38,38,1.79,1,0.5,0,1,1
8,9,17,38,37,0.32,0,2.6,0,1,1
9,9,1,37,37,-3.12,0,-0.8,0,2,1
3,4,1,1,1,0.32,0,2.6,0,2,1
9,9,1,37,19,-3.12,1,-0.8,0,1,1
4,9,43,19,38,-0.92,0,0.3,1,1,1
135,153,15,1,43,3.51,0,1.4,0,1,1
171,152,17,19,38,3.51,1,1.4,0,1,1
9,9,1,37,37,1.74,1,1.4,1,3,1
4,2,1,1,3,2.02,0,0.6,0,1,1
6,4,39,19,19,1.74,1,1.4,0,2,1
5,9,39,19,19,1.79,0,0.5,0,2,1
9,9,1,37,37,0.32,1,2.6,0,1,1
9,9,1,37,37,3.51,1,1.4,0,2,1
9,9,44,37,37,-0.92,1,0.3,0,1,1
3,3,51,38,37,2.02,1,0.6,0,1,1
7,7,17,38,19,1.79,1,0.5,0,1,1
8,9,17,38,38,0.79,1,-0.3,0,2,1
9,5,1,1,1,-3.12,1,-0.8,0,2,1
7,1,1,1,3,-0.92,0,0.3,0,1,1
8,5,18,19,19,1.74,1,1.4,0,1,1
5,9,39,37,37,-4.06,0,2.8,0,1,1
5,4,1,38,1,1.74,0,1.4,1,1,1
7,9,17,37,38,1.74,0,1.4,0,1,1
9,3,1,19,2,-3.12,0,-0.8,0,6,1
10,4,39,19,1,1.74,1,1.4,0,1,1
9,9,1,19,1,3.51,1,1.4,0,3,1
3,2,1,19,3,-0.92,0,0.3,0,1,1
4,2,1,1,3,-3.12,0,-0.8,0,1,1
4,9,17,1,38,-4.06,0,2.8,0,1,1
9,9,1,19,19,2.02,0,0.6,0,1,1
193,191,17,38,38,3.51,1,1.4,1,1,1
8,9,1,1,19,-1.7,1,3.7,0,1,1
10,9,1,1,1,-1.7,0,3.7,0,1,1
7,9,1,37,38,1.74,1,1.4,0,1,1
5,4,53,19,1,3.51,1,1.4,0,1,1
7,7,17,19,38,1.79,1,0.5,0,4,1
5,5,1,37,37,3.51,1,1.4,0,2,1
101,193,1,1,1,1.79,0,0.5,0,2,1
1,9,1,3,1,-4.06,0,2.8,0,1,1
2,2,5,43,5,3.51,0,1.4,0,1,1
3,2,43,1,2,-1.7,0,3.7,0,1,1
7,4,53,19,1,3.51,0,1.4,0,1,1
7,9,39,37,1,-0.92,1,0.3,0,1,1
9,9,1,38,19,-1.7,1,3.7,0,1,1
7,5,1,1,1,-3.12,1,-0.8,0,1,1
3,3,17,3,2,-3.12,0,-0.8,0,2,1
3,3,18,3,3,-0.92,0,0.3,0,1,1
7,5,17,19,19,-4.06,1,2.8,0,1,1
9,4,18,37,38,-4.06,1,2.8,0,1,1
7,9,1,38,19,-1.7,1,3.7,0,3,1
8,4,39,19,38,1.74,0,1.4,0,1,1
3,2,7,19,3,-0.92,0,0.3,0,1,1
7,9,39,37,37,-1.7,1,3.7,0,1,1
0,0,39,34,34,0.32,0,2.6,0,1,1
7,7,1,38,37,-4.06,1,2.8,0,1,1
5,4,7,19,37,-0.92,0,0.3,0,1,1
8,9,1,37,38,0.32,1,2.6,0,4,1
9,9,39,37,37,2.02,1,0.6,0,1,1
9,9,43,37,37,-1.7,0,3.7,0,1,1
9,9,1,37,37,0.32,0,2.6,0,5,1
9,9,17,37,37,3.51,1,1.4,0,1,1
10,9,1,38,37,0.79,0,-0.3,0,1,1
9,9,1,19,38,1.74,0,1.4,0,1,1
7,5,17,38,1,1.79,0,0.5,0,4,1
5,4,17,38,37,1.74,0,1.4,0,3,1
5,4,1,19,1,1.74,0,1.4,0,2,1
5,9,1,19,38,1.74,1,1.4,0,1,1
9,9,1,37,19,1.79,0,0.5,0,3,1
7,7,39,37,38,1.74,0,1.4,0,1,1
7,2,17,1,2,1.79,0,0.5,0,2,1
9,9,1,37,1,-1.7,0,3.7,0,1,1
3,4,1,1,2,1.74,0,1.4,0,1,1
10,4,17,38,1,-3.12,0,-0.8,0,1,1
3,5,17,1,19,-1.7,1,3.7,0,5,1
4,4,7,1,1,2.02,0,0.6,0,1,1
7,7,17,19,19,3.51,0,1.4,0,3,1
9,9,1,37,37,0.32,0,2.6,0,3,1
2,5,1,38,38,1.74,0,1.4,0,1,1
9,9,17,38,38,-4.06,0,2.8,0,5,1
9,7,1,37,37,0.32,1,2.6,0,1,1
5,9,1,37,37,-4.06,1,2.8,0,5,1
1,1,39,1,19,1.74,0,1.4,0,1,1
7,4,1,38,34,-3.12,1,-0.8,0,1,1
7,9,1,38,38,-3.12,0,-0.8,0,1,1
5,5,43,38,1,-1.7,1,3.7,0,1,1
9,9,39,37,37,3.51,0,1.4,0,1,1
7,7,17,19,38,-4.06,1,2.8,0,1,1
99,0,43,34,34,0.32,0,2.6,0,1,1
8,9,43,37,38,0.32,0,2.6,0,3,1
6,0,1,26,34,0.32,0,2.6,0,1,1
5,5,39,37,37,-0.92,0,0.3,1,1,1
90,90,1,19,10,0.32,0,2.6,0,3,1
3,2,1,19,3,-0.92,0,0.3,0,5,1
7,4,1,37,3,1.79,1,0.5,0,2,1
9,5,1,19,19,1.74,1,1.4,0,1,1
7,7,44,37,37,-3.12,1,-0.8,0,1,1
9,9,17,38,19,3.51,0,1.4,0,2,1
9,9,1,19,19,1.79,0,0.5,0,6,1
7,4,17,38,19,-3.12,0,-0.8,0,2,1
5,0,1,38,34,0.32,0,2.6,0,2,1
7,7,1,37,37,2.02,1,0.6,0,2,1
6,5,1,37,37,-3.12,1,-0.8,0,1,1
5,9,43,19,38,-1.7,0,3.7,0,1,1
9,7,1,1,19,1.79,1,0.5,0,3,1
9,7,1,38,19,-4.06,1,2.8,0,2,1
7,4,17,19,3,-4.06,1,2.8,0,4,1
10,9,1,38,38,-1.7,0,3.7,0,1,1
7,0,1,38,38,0.32,0,2.6,0,1,1
7,3,39,38,37,-0.92,0,0.3,0,1,1
0,7,1,1,37,0.32,0,2.6,0,1,1
1,1,42,37,38,-3.12,0,-0.8,0,1,1
4,4,17,4,1,-0.92,1,0.3,0,2,1
7,9,1,37,37,-3.12,1,-0.8,0,5,1
5,5,1,37,19,-1.7,1,3.7,0,1,1
2,4,17,1,1,0.32,0,2.6,0,6,1
5,5,1,38,38,1.74,1,1.4,0,1,1
154,191,1,37,37,2.02,0,0.6,0,1,1
6,5,17,37,37,1.74,0,1.4,1,1,1
9,9,1,38,19,0.79,1,-0.3,0,2,1
9,4,1,37,1,0.32,0,2.6,0,3,1
9,9,1,19,19,-4.06,1,2.8,0,1,1
8,7,1,37,38,1.79,1,0.5,0,1,1
9,9,1,37,37,-3.12,0,-0.8,0,1,1
7,3,1,1,19,-0.92,1,0.3,0,1,1
4,5,1,37,19,-3.12,1,-0.8,0,1,1
8,4,17,1,1,1.79,0,0.5,0,2,1
9,9,1,37,19,1.74,1,1.4,0,1,1
6,5,1,37,38,0.79,1,-0.3,0,2,1
3,9,1,2,1,-3.12,1,-0.8,0,2,1
9,9,16,37,37,1.74,0,1.4,0,4,1
9,9,1,37,37,1.79,0,0.5,0,1,1
9,9,1,1,19,1.74,0,1.4,0,1,1
5,5,17,38,19,3.51,0,1.4,0,2,1
8,5,43,19,38,-0.92,1,0.3,0,1,1
0,5,44,19,38,1.79,0,0.5,0,1,1
4,7,1,1,38,2.02,1,0.6,0,6,1
2,2,43,3,3,0.79,0,-0.3,0,1,1
5,9,1,38,38,1.74,0,1.4,0,5,1
9,9,43,19,38,1.79,1,0.5,0,1,1
2,3,39,2,3,0.79,0,-0.3,0,1,1
4,9,51,1,1,2.02,0,0.6,0,1,1
7,4,39,37,37,0.32,0,2.6,1,2,1
9,9,43,37,37,-1.7,0,3.7,0,1,1
9,9,1,19,19,0.32,0,2.6,0,1,1
8,4,39,19,1,1.74,0,1.4,0,1,1
7,7,1,19,19,1.74,0,1.4,0,2,1
7,3,17,37,1,-1.7,0,3.7,0,1,1
9,9,44,19,37,0.79,1,-0.3,0,1,1
5,9,17,19,1,-0.92,0,0.3,0,5,1
5,5,1,1,1,1.74,1,1.4,0,1,1
7,9,17,38,37,1.79,1,0.5,0,1,1
9,9,1,19,1,-1.7,1,3.7,0,1,1
7,4,1,1,1,2.02,1,0.6,1,3,1
9,9,1,19,37,1.74,0,1.4,0,1,1
4,4,44,1,1,-3.12,0,-0.8,0,1,1
3,7,1,1,19,1.74,0,1.4,0,1,1
4,4,1,12,1,2.02,1,0.6,0,1,1
5,4,1,38,1,-4.06,0,2.8,0,1,1
6,4,39,1,1,0.79,0,-0.3,0,1,1
7,7,39,37,38,-4.06,0,2.8,0,1,1
5,5,44,38,1,1.79,1,0.5,0,1,1
6,9,1,37,38,1.74,1,1.4,0,1,1
6,6,44,37,1,-0.92,0,0.3,0,1,1
9,9,1,19,1,-0.92,0,0.3,0,4,1
4,9,44,37,38,1.79,1,0.5,0,1,1
5,2,43,39,2,1.79,0,0.5,0,1,1
123,123,1,3,43,3.51,0,1.4,1,3,1
8,4,17,19,1,1.79,1,0.5,0,1,1
7,9,1,1,1,3.51,0,1.4,0,1,1
9,9,17,38,19,-1.7,1,3.7,0,1,1
9,7,1,19,19,-1.7,1,3.7,0,1,1
7,3,7,38,19,1.74,0,1.4,0,1,1
5,9,17,1,37,-1.7,1,3.7,0,1,1
9,9,1,1,37,-3.12,0,-0.8,0,1,1
10,9,1,19,38,-4.06,0,2.8,0,1,1
9,4,1,19,1,-1.7,0,3.7,0,1,1
6,2,42,37,3,0.32,0,2.6,0,1,1
2,2,17,3,2,-3.12,0,-0.8,0,1,1
9,5,17,37,19,1.74,0,1.4,0,2,1
10,5,1,19,1,-3.12,0,-0.8,0,1,1
9,2,1,1,3,2.02,0,0.6,0,1,1
6,9,1,19,38,-1.7,0,3.7,0,5,1
3,4,44,1,3,1.79,1,0.5,0,1,1
8,4,1,1,1,0.32,0,2.6,0,3,1
4,4,1,1,3,1.79,0,0.5,0,1,1
5,2,1,19,4,-3.12,0,-0.8,0,2,1
5,4,1,19,1,3.51,0,1.4,0,4,1
8,4,17,37,19,0.32,0,2.6,0,4,1
3,2,17,3,3,-3.12,0,-0.8,0,1,1
90,9,1,38,1,0.32,0,2.6,0,3,1
9,4,1,38,38,0.32,0,2.6,0,2,1
9,3,1,19,3,1.79,0,0.5,0,1,1
1,1,17,19,19,-0.92,0,0.3,0,1,1
2,5,1,3,1,-1.7,0,3.7,0,3,1
3,3,1,19,38,1.79,0,0.5,0,6,1
9,4,7,37,37,-1.7,0,3.7,0,1,1
10,9,17,1,38,2.02,0,0.6,0,6,1
9,9,39,37,37,0.79,1,-0.3,0,1,1
9,9,1,1,1,-1.7,0,3.7,0,1,1
9,9,39,37,37,1.79,0,0.5,0,2,1
7,9,1,19,19,-4.06,1,2.8,0,1,1
9,9,39,38,38,1.74,0,1.4,0,1,1
7,5,39,38,38,2.02,0,0.6,0,1,1
10,9,1,1,38,-3.12,0,-0.8,0,4,1
10,9,1,37,19,2.02,1,0.6,0,2,1
9,7,39,38,38,-0.92,1,0.3,0,1,1
9,9,1,19,37,-3.12,1,-0.8,0,1,1
10,4,17,1,1,-4.06,1,2.8,0,3,1
7,7,1,37,37,-1.7,1,3.7,0,4,1
4,4,1,19,1,-4.06,0,2.8,0,1,1
1,4,43,37,37,0.79,0,-0.3,0,1,1
4,9,1,19,37,1.74,1,1.4,0,1,1
5,3,1,38,3,-3.12,0,-0.8,0,1,1
5,9,43,38,38,0.32,0,2.6,0,2,1
9,9,1,1,1,-0.92,1,0.3,0,1,1
9,3,44,38,3,-0.92,0,0.3,0,1,1
4,5,1,1,1,-4.06,0,2.8,0,6,1
4,7,1,37,37,-3.12,1,-0.8,0,1,1
9,5,10,37,38,-1.7,0,3.7,0,1,1
